Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,High Value Transaction,Repeating Customer,Customer Total Spend,Average Order Value,Purchase Frequency,LastPurchase,Purchase Recency,Category Diversity,High/Low Value Customers,Most Revenue Segment,Repeating Behavior Pattern
T15489,,C371,Coffee Machine,2.0,366.2801054250878,PayPal ,Failed,0,1,6748.87892732749,674.8878927327489,10,2022-07-12,935.0,7,High Value Customer,31818745.053736106,524.8744898897567
T15490,2021-05-21,C1719,Tablet,1.0,548.3677064453555,PayPal,Pending,1,1,7814.561552300522,601.1201194077324,13,2024-10-27,97.0,8,High Value Customer,31818745.053736106,524.8744898897567
T15494,,C4616,Tablet,10.0,767.5249568293706,pay pal,complete,1,1,10755.269015634985,632.6628832726462,17,2024-07-15,201.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15495,2023-09-06,C3415,Tablet,6.0,642.8681417683639,Credit Card,complete,1,1,5168.7612802608255,397.59702155852506,13,2023-09-06,514.0,8,High Value Customer,31818745.053736106,524.8744898897567
T15498,,C1163,Coffee Machine,9.0,71.54549807057799,PayPal ,Pending,0,1,6271.85595525499,368.9327032502935,17,2023-08-26,525.0,8,High Value Customer,31818745.053736106,524.8744898897567
T15503,2024-11-13,C892,Headphones,7.0,768.1157455300081,Cash,Unknown,1,1,10098.411621736606,673.2274414491071,15,2024-11-13,80.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15505,2020-07-22,C2338,Laptop,464.0,627.0578120134516,Credit Card,Pending,1,1,5362.219382446142,595.8021536051269,9,2024-02-03,364.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15507,,C3271,H,6.0,428.318328383782,Credit Card,Unknown,0,1,4221.663630042477,422.1663630042477,10,2024-02-10,357.0,8,High Value Customer,31818745.053736106,524.8744898897567
T15508,2023-11-05,C158,Laptop,4.0,191.5693038342995,PayPal,Pending,0,1,7387.320943685941,615.6100786404951,12,2024-11-09,84.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15509,,C2389,Coffee Machine,5.0,926.17,Credit Card,completed,1,1,8958.357164363808,559.897322772738,16,2024-07-02,214.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15510,2022-08-28,C3639,Laptop,173.0,80.36735577160914,Cash,Unknown,0,1,6946.3879245675635,578.8656603806303,12,2022-12-11,783.0,7,High Value Customer,31818745.053736106,524.8744898897567
T15511,,C1976,Smartphone,834.0,869.3058805983003,Credit Card,Failed,1,1,7069.889769063309,642.7172517330281,11,2022-05-10,998.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15513,,C1021,Headphones,349.0,417.87885661732565,PayPal,completed,0,1,3955.504043935234,395.5504043935234,10,2024-05-25,252.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15514,,C3942,Laptop,717.0,91.99101750312175,creditcard,completed,0,1,8930.563311131595,525.3272535959761,17,2021-06-09,1333.0,7,High Value Customer,31818745.053736106,524.8744898897567
T15515,,C2706,Lap,285.0,748.2208776638677,Credit Card,Pending,1,1,4904.003338539902,613.0004173174877,8,2024-05-18,259.0,4,High Value Customer,31818745.053736106,524.8744898897567
T15516,2020-07-17,C4153,Headphones,7.0,184.8536693571766,PayPal,Unknown,0,1,7841.788037654225,522.7858691769484,15,2023-10-28,462.0,7,High Value Customer,31818745.053736106,524.8744898897567
T15519,,C2276,Headphones,9.0,314.98602954861485,creditcard,Failed,0,1,6724.799239024144,517.2922491557034,13,2024-05-20,257.0,9,High Value Customer,31818745.053736106,524.8744898897567
T15521,,C2953,Headphones,10.0,610.1737737276404,Cash,Unknown,1,1,11361.660775626331,597.9821460855964,19,2023-12-06,423.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15522,,C4639,Smartphone,893.0,412.43,PayPal ,completed,0,1,6131.844107576221,557.4403734160201,11,2025-02-01,0.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15523,,C2784,Laptop,3.0,563.9413040769512,Cash,Failed,1,1,6807.314407850632,567.2762006542193,12,2024-07-29,187.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15526,,C1750,Coffee Machine,3.0,918.7950304653316,creditcard,Failed,1,1,7838.926143484149,522.5950762322766,15,2022-09-28,857.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15527,2022-03-05,C1442,Coffee Machine,527.0,814.2942437426409,creditcard,complete,1,1,2458.0714463125446,614.5178615781361,4,2022-03-05,1064.0,3,High Value Customer,31818745.053736106,524.8744898897567
T15528,,C2692,Laptop,7.0,363.88,creditcard,Completed,0,1,2461.266070056613,351.60943857951617,7,2022-05-11,997.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15529,,C2863,Coffee Machine,6.0,132.9200502916485,creditcard,Unknown,0,1,6652.574225187968,511.7364788606129,13,2024-10-11,113.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15532,,C906,Headp,5.0,990.1858641066424,Cash,complete,1,1,6482.469508573244,498.6515006594803,13,2024-06-23,223.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15533,,C1223,Tablet,4.0,769.307908443446,pay pal,Completed,1,1,8569.103683495876,504.0649225585809,17,2024-11-25,68.0,4,High Value Customer,31818745.053736106,524.8744898897567
T15539,,C3067,Tablet,9.0,558.9491480768003,pay pal,Unknown,1,1,5450.095667611992,495.4632425101811,11,2022-11-30,794.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15540,2023-07-18,C4787,Tablet,6.0,431.5945754433522,credit card,complete,0,1,5558.890202644922,555.8890202644923,10,2024-04-10,297.0,4,High Value Customer,31818745.053736106,524.8744898897567
T15542,,C1397,Tablet,7.0,371.8452984282163,PayPal ,completed,0,1,7574.638071675262,473.41487947970387,16,2023-12-12,417.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15543,,C1962,Tablet,1.0,641.2764567332624,credit card,Pending,1,1,7127.272317153947,593.939359762829,12,2023-11-08,451.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15546,,C2156,Coffee Machine,998.0,461.47546882119286,Credit Card,Pending,0,1,5179.369092808157,575.4854547564619,9,2022-05-30,978.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15550,,C1778,Tablet,5.0,339.1222163629051,Credit Card,complete,0,1,5690.3796556532625,517.3072414230238,11,2023-12-28,401.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15553,2021-08-30,C2693,Coffee Machine,8.0,198.9209474488357,PayPal,complete,0,1,5367.887354278722,412.914411867594,13,2022-11-17,807.0,7,High Value Customer,31818745.053736106,524.8744898897567
T15554,,C4265,Headphones,3.0,348.4554960517796,pay pal,complete,0,1,7714.769441221715,551.0549600872654,14,2024-09-29,125.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15556,2023-08-22,C3502,Laptop,462.0,98.74992399077496,Cash,complete,0,1,5685.138997893814,406.0813569924153,14,2024-11-17,76.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15557,,C2996,Headphones,7.0,571.0254167019621,creditcard,Completed,1,1,6675.48165375337,513.4985887502592,13,2020-10-09,1576.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15558,,C1829,Smartphone,10.0,239.6788204842325,creditcard,Pending,0,1,4914.631508515381,409.5526257096151,12,2024-03-04,334.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15560,2023-09-21,C079,Coffee Machine,9.0,707.6973902363903,Cash,Failed,1,1,8704.588984923234,580.3059323282156,15,2024-04-18,289.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15561,,C3337,Tablet,4.0,853.157007804545,Credit Card,complete,1,1,6854.526740968685,456.9684493979123,15,2020-10-20,1565.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15564,,C4029,Laptop,5.0,936.3872995233478,PayPal,completed,1,1,8152.7556486866615,543.5170432457775,15,2022-12-20,774.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15565,2021-02-17,C283,Coffee Machine,6.0,588.3252665894701,credit card,Pending,1,1,6621.543423140479,509.3494940877291,13,2023-10-27,463.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15568,,C3565,Coffee Machine,1.0,92.0327786840506,credit card,Failed,0,1,6208.040843975279,564.3673494522981,11,2023-07-16,566.0,4,High Value Customer,31818745.053736106,524.8744898897567
T15570,,C638,Tablet,8.0,121.2234902840962,PayPal,Pending,0,1,8559.45431939398,534.9658949621238,16,2021-10-14,1206.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15571,2023-04-08,C662,Smartphone,735.0,608.7774098101953,Credit Card,complete,1,1,9702.411345802675,485.12056729013375,20,2024-11-16,77.0,8,High Value Customer,31818745.053736106,524.8744898897567
T15575,,C1860,Headphones,920.0,881.0486913493149,Cash,Unknown,1,1,6645.815489985623,443.0543659990415,15,2023-07-23,559.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15577,2023-02-26,C1372,Tablet,8.0,225.3564377410324,PayPal ,complete,0,1,6278.202207029421,523.1835172524517,12,2024-06-13,233.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15578,2025-01-05,C1999,Headphones,7.0,898.6145464220657,creditcard,Unknown,1,1,6095.753592970049,435.41097092643207,14,2025-01-05,27.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15579,,C4233,Headphones,3.0,465.7860879725831,PayPal,Completed,0,1,7389.309014671972,434.66523615717483,17,2024-05-24,253.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15581,2023-03-10,C2828,Headphones,2.0,119.66001681945512,PayPal ,Completed,0,1,4853.79216203857,539.3102402265077,9,2024-03-27,311.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15586,2024-08-05,C1169,Coffee Machine,6.0,304.82923579856686,PayPal,Completed,0,1,7403.409804373514,569.4930618748857,13,2024-08-05,180.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15587,,C1169,Laptop,617.0,232.11596155612665,credit card,complete,0,1,7403.409804373514,569.4930618748857,13,2024-08-05,180.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15589,,C3409,Smartphone,6.0,254.8786356539388,PayPal,completed,0,1,7569.7487849172685,445.2793402892511,17,2024-05-10,267.0,8,High Value Customer,31818745.053736106,524.8744898897567
T15590,,C3067,Tablet,371.0,445.12,PayPal ,Failed,0,1,5450.095667611992,495.4632425101811,11,2022-11-30,794.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15592,2024-03-07,C1374,Tablet,10.0,754.6427893476219,Cash,Unknown,1,1,6919.575904787188,576.6313253989323,12,2024-03-22,316.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15593,2024-06-28,C831,Tablet,3.0,975.8995890245048,PayPal,completed,1,1,7066.508202099323,543.5775540076403,13,2024-12-09,54.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15597,,C4159,Tablet,644.0,966.992771565256,credit card,complete,1,1,5322.603035534134,483.8730032303758,11,2022-02-09,1088.0,4,High Value Customer,31818745.053736106,524.8744898897567
T15599,2024-09-02,C3772,Coffee Machine,10.0,281.7498090443704,creditcard,completed,0,1,5848.08856019136,584.808856019136,10,2024-11-23,70.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15603,,C4911,Headphones,10.0,338.34526013885727,pay pal,Failed,0,1,4268.093619521705,474.23262439130053,9,2024-12-13,50.0,8,High Value Customer,31818745.053736106,524.8744898897567
T15604,2021-01-05,C2159,Tablet,989.0,270.62785378747606,PayPal,Pending,0,1,10620.1975157265,590.0109730959167,18,2023-12-15,414.0,7,High Value Customer,31818745.053736106,524.8744898897567
T15605,,C4812,Coffee Machine,737.0,716.5856146407541,creditcard,completed,1,1,9659.602520257034,536.6445844587241,18,2024-08-27,158.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15606,,C1897,La,1.0,714.9739128287017,Cash,Completed,1,1,8924.990355145428,594.9993570096952,15,2024-05-21,256.0,8,High Value Customer,31818745.053736106,524.8744898897567
T15608,,C4803,Smartphone,3.0,999.8567828993196,creditcard,completed,1,1,7656.447013119654,546.8890723656896,14,2024-06-14,232.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15610,2024-03-25,C1916,Headphones,7.0,725.2,PayPal,Completed,1,1,9351.63031094472,623.442020729648,15,2024-03-25,313.0,7,High Value Customer,31818745.053736106,524.8744898897567
T15611,2022-04-05,C3483,Tablet,376.0,719.9216245730258,pay pal,Pending,1,1,3321.829464659403,553.6382441099005,6,2023-06-19,593.0,4,High Value Customer,31818745.053736106,524.8744898897567
T15612,,C3483,Tablet,1.0,549.0326238642294,PayPal ,completed,1,1,3321.829464659403,553.6382441099005,6,2023-06-19,593.0,4,High Value Customer,31818745.053736106,524.8744898897567
T15613,2023-06-07,C1143,Coffee Machine,7.0,331.4101837481227,pay pal,Unknown,0,1,6946.640271433471,434.1650169645919,16,2024-06-09,237.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15614,,C4170,Laptop,1.0,697.6239739953988,Credit Card,complete,1,1,9438.431869895247,589.9019918684529,16,2023-11-17,442.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15616,,C4231,Headphones,8.0,373.1375072812668,Cash,Failed,0,1,7799.065983097938,599.9281525459953,13,2024-11-16,77.0,4,High Value Customer,31818745.053736106,524.8744898897567
T15618,,C4733,Tablet,354.0,718.7459784970476,PayPal,Pending,1,1,10498.069236186018,699.8712824124012,15,2024-04-29,278.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15619,,C2405,Coffee Machine,2.0,818.3568963530436,PayPal ,Failed,1,1,5681.472290536899,631.2746989485444,9,2023-09-20,500.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15623,,C1029,Tablet,6.0,284.93247840043944,Credit Card,Unknown,0,1,5691.057006644172,474.25475055368105,12,2024-06-11,235.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15627,,C4791,Tablet,455.0,410.3019322422247,creditcard,Failed,0,1,7858.277260942852,491.14232880892826,16,2023-08-31,520.0,7,High Value Customer,31818745.053736106,524.8744898897567
T15628,2023-01-07,C3391,Smartphone,667.0,207.32682656765252,PayPal ,Completed,0,1,6535.300123079993,466.80715164857094,14,2024-11-24,69.0,7,High Value Customer,31818745.053736106,524.8744898897567
T15631,2022-06-30,C1080,Smartphone,4.0,259.2551512152396,Cash,Failed,0,1,8140.882536847094,508.8051585529434,16,2024-12-22,41.0,7,High Value Customer,31818745.053736106,524.8744898897567
T15632,,C092,T,507.0,435.4562267567069,pay pal,Completed,0,1,12191.092227081834,580.5282012896112,21,2025-01-30,2.0,7,High Value Customer,31818745.053736106,524.8744898897567
T15635,,C753,Coffee Machine,8.0,108.25858615302172,PayPal ,complete,0,1,12389.232321567417,495.56929286269667,25,2023-05-23,620.0,8,High Value Customer,31818745.053736106,524.8744898897567
T15636,2021-11-15,C3440,Ta,250.0,839.9967662226718,creditcard,Unknown,1,1,5720.058437333111,635.5620485925679,9,2023-03-17,687.0,8,High Value Customer,31818745.053736106,524.8744898897567
T15637,2022-08-06,C4760,Headphones,501.0,321.58933120363406,creditcard,Pending,0,1,3741.7420813039294,467.71776016299117,8,2024-10-16,108.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15639,,C4875,Smartphone,148.0,168.8613774341561,pay pal,completed,0,1,7397.05773818585,739.705773818585,10,2023-03-03,701.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15640,2022-06-18,C4916,Coffee Machine,6.0,299.0209045056091,credit card,Unknown,0,1,6892.385056718689,492.31321833704925,14,2023-01-03,760.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15641,,C4501,Headphones,8.0,397.095492807711,Cash,Completed,0,1,3120.8784794189587,520.1464132364931,6,2020-07-05,1672.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15642,2021-11-29,C1269,Headphones,5.0,789.8919520177942,pay pal,Completed,1,1,4046.196841376723,449.5774268196359,9,2022-12-26,768.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15643,2022-02-13,C1269,Lap,9.0,410.02,Cash,Completed,0,1,4046.196841376723,449.5774268196359,9,2022-12-26,768.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15644,,C110,Laptop,2.0,777.6398230973613,Cash,complete,1,1,6252.7864035849825,480.9835695065371,13,2023-02-16,716.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15646,,C866,Tablet,233.0,508.53,PayPal ,Unknown,1,1,8168.257495252023,510.5160934532514,16,2024-07-22,194.0,7,High Value Customer,31818745.053736106,524.8744898897567
T15648,2022-05-27,C2995,Headphones,8.0,972.7015995347596,PayPal,Failed,1,1,4238.324225852419,423.8324225852419,10,2022-07-18,929.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15649,,C620,Tablet,1.0,482.8068177248882,credit card,Pending,0,1,8599.779826207763,537.4862391379852,16,2023-09-13,507.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15650,2021-04-28,C1101,Headphones,807.0,784.4452739402333,Credit Card,Completed,1,1,6395.938788669917,491.99529143614745,13,2023-12-08,421.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15652,2023-04-04,C3765,Headphones,8.0,751.2844277876142,pay pal,Failed,1,1,6461.635413287335,646.1635413287335,10,2024-06-21,225.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15653,,C2177,Coffee Machine,5.0,758.8047417087676,credit card,completed,1,1,9306.306120879144,465.3153060439572,20,2024-09-21,133.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15654,,C2129,Laptop,9.0,862.2160201630217,creditcard,Failed,1,1,4514.2274864181545,752.3712477363591,6,2025-01-15,17.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15655,2022-01-01,C815,Headphones,1.0,918.233907019555,PayPal,complete,1,1,9808.63969269525,516.2441943523816,19,2024-12-10,53.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15656,,C1047,Coffee Machine,190.0,52.78801247366404,Cash,completed,0,1,4842.490936254095,372.4993027887765,13,2023-06-08,604.0,4,High Value Customer,31818745.053736106,524.8744898897567
T15657,,C1641,Headphones,9.0,328.8570791069033,Credit Card,Unknown,0,1,6184.042307653746,562.1856643321588,11,2024-12-01,62.0,4,High Value Customer,31818745.053736106,524.8744898897567
T15658,,C1920,Smartphone,3.0,385.2835895522724,Cash,Unknown,0,1,6175.143789610869,514.5953158009057,12,2024-12-06,57.0,5,High Value Customer,31818745.053736106,524.8744898897567
T15659,,C698,Coffee Machine,283.0,88.65327420155725,Credit Card,Failed,0,1,4365.058229484418,485.0064699427131,9,2021-02-10,1452.0,4,High Value Customer,31818745.053736106,524.8744898897567
T15661,2023-08-30,C2423,Coffee Ma,658.0,249.83287241670416,PayPal ,complete,0,1,6872.608583319566,572.7173819432971,12,2024-12-08,55.0,6,High Value Customer,31818745.053736106,524.8744898897567
T15662,,C4342,Laptop,270.0,833.1479981160023,Credit Card,completed,1,1,7368.2801329174345,566.7907794551872,13,2023-05-23,620.0,5,High Value Customer,31818745.053736106,524.8744898897567
