Customer_ID,Transaction_ID,High Value Transaction,Repeating Customer,Customer Total Spend,Average Order Value,Purchase Frequency,Purchase Recency,Category Diversity,High/Low Value Customers,Most Revenue Segment,Repeating Behavior Pattern
C2005,T10263,0,1,5290.521377254894,377.8943840896353,14,259.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3033,T10264,0,1,3805.8410386927962,422.8712265214218,9,952.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2701,T10265,0,1,3209.4611142587787,356.60679047319763,9,23.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1330,T10268,0,1,4039.6990713607593,577.0998673372513,7,147.0,5,High Value Customer,31818745.053736106,524.8744898897567
C614,T10269,1,1,8816.500508883815,489.8055838268786,18,355.0,8,High Value Customer,31818745.053736106,524.8744898897567
C390,T10271,1,1,3213.806790276948,401.7258487846185,8,37.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2591,T10274,1,1,6484.22122060281,648.422122060281,10,951.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4166,T10275,1,1,8559.710663302358,570.6473775534905,15,186.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2525,T10278,0,1,7603.087435815579,506.8724957210386,15,43.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2738,T10280,0,1,6101.432471898805,469.3409593768311,13,190.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4039,T10281,1,1,9104.26569813165,569.0166061332282,16,22.0,7,High Value Customer,31818745.053736106,524.8744898897567
C528,T10282,0,1,4662.133157676735,388.5110964730613,12,201.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4484,T10284,0,1,2156.299339051723,308.0427627216747,7,1114.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2016,T10285,0,1,4721.039635434234,472.1039635434234,10,1038.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3753,T10286,0,1,7595.373820372569,542.5267014551835,14,976.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1382,T10292,0,1,6059.207615903714,550.8370559912468,11,389.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4420,T10295,0,1,6841.63853036279,488.688466454485,14,257.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2555,T10296,1,1,6018.798545636382,547.1635041487621,11,273.0,4,High Value Customer,31818745.053736106,524.8744898897567
C717,T10297,1,1,2812.4583902429604,351.55729878037005,8,61.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4075,T10299,0,1,11465.416992068196,545.9722377175332,21,249.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3124,T10302,1,1,6824.350113007444,682.4350113007443,10,1579.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3597,T10303,0,1,5801.263300813108,580.1263300813108,10,122.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4471,T10305,0,1,6703.35282395068,515.6425249192831,13,484.0,8,High Value Customer,31818745.053736106,524.8744898897567
C2322,T10306,0,1,8328.905386103295,640.6850297002535,13,758.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2014,T10307,1,1,7022.646489940417,540.2035761492629,13,54.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4737,T10308,0,1,6300.918812166857,484.6860624743736,13,367.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4824,T10309,0,1,5650.111856077105,403.57941829122177,14,98.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3835,T10310,1,1,4987.578895838005,415.6315746531671,12,372.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4899,T10311,0,1,7586.041102114788,632.1700918428991,12,436.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2959,T10312,1,1,9638.581914513128,602.4113696570705,16,221.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2972,T10313,0,1,10290.537401207936,605.3257294828197,17,249.0,10,High Value Customer,31818745.053736106,524.8744898897567
C4311,T10315,1,1,12343.176084181663,726.0691814224508,17,103.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4476,T10316,1,1,7094.623553738958,545.7402733645353,13,8.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2394,T10317,1,1,8548.336164303426,569.8890776202284,15,193.0,8,High Value Customer,31818745.053736106,524.8744898897567
C2176,T10319,1,1,7905.39518717772,608.1073220905938,13,213.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1236,T10320,1,1,3824.4402322911174,546.3486046130167,7,1738.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2540,T10322,0,1,5033.443570464573,359.53168360461234,14,861.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4716,T10324,0,1,9314.655523967349,465.73277619836745,20,597.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3997,T10325,0,1,4748.495213037044,474.84952130370436,10,187.0,4,High Value Customer,31818745.053736106,524.8744898897567
C077,T10328,1,1,6160.2488833677535,473.8652987205964,13,9.0,8,High Value Customer,31818745.053736106,524.8744898897567
C3069,T10329,0,1,10358.844875033146,575.4913819462859,18,231.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3707,T10332,1,1,12124.748361144631,551.1249255065742,22,235.0,7,High Value Customer,31818745.053736106,524.8744898897567
C421,T10334,1,1,2777.691399420746,694.4228498551865,4,21.0,4,High Value Customer,31818745.053736106,524.8744898897567
C169,T10336,1,1,7086.0320300422245,545.079386926325,13,52.0,4,High Value Customer,31818745.053736106,524.8744898897567
C033,T10337,1,1,4287.273293524605,612.4676133606579,7,79.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4085,T10338,0,1,8788.092009392685,516.946588787805,17,964.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2387,T10339,1,1,9326.751926467845,518.1528848037692,18,243.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3957,T10341,0,1,6757.978750441906,563.1648958701588,12,722.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1957,T10342,1,1,8469.290638811004,498.1935669888826,17,221.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3237,T10343,0,1,5298.068429704766,481.642584518615,11,369.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2275,T10345,1,1,5428.608258080245,493.5098416436586,11,543.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2275,T10346,0,1,5428.608258080245,493.5098416436586,11,543.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4204,T10347,1,1,6664.1263856288815,512.6251065868371,13,56.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3513,T10348,1,1,3990.2002650792633,443.35558500880705,9,1158.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1070,T10349,1,1,6190.6087689894375,687.8454187766042,9,305.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4045,T10350,1,1,8020.725109028106,572.9089363591504,14,29.0,5,High Value Customer,31818745.053736106,524.8744898897567
C746,T10355,0,1,7055.206195720414,470.3470797146943,15,97.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1353,T10356,1,1,3284.7933915974336,410.5991739496792,8,364.0,3,High Value Customer,31818745.053736106,524.8744898897567
C900,T10358,1,1,5932.54655413028,395.50310360868536,15,84.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4455,T10359,1,1,13254.412427814581,602.4732921733901,22,120.0,7,High Value Customer,31818745.053736106,524.8744898897567
C217,T10361,0,1,11520.598172196098,640.0332317886721,18,19.0,10,High Value Customer,31818745.053736106,524.8744898897567
C933,T10363,0,1,14117.811187127518,641.7186903239781,22,431.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2287,T10365,1,1,3422.6880548650497,488.9554364092928,7,147.0,3,High Value Customer,31818745.053736106,524.8744898897567
C3618,T10367,0,1,6000.40019601009,400.02667973400605,15,29.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3618,T10368,0,1,6000.40019601009,400.02667973400605,15,29.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1503,T10370,0,1,4643.54551072343,464.35455107234304,10,269.0,4,High Value Customer,31818745.053736106,524.8744898897567
C3922,T10372,0,1,7958.613233666875,568.4723738333482,14,7.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3915,T10373,1,1,7212.603832407773,424.27081367104546,17,632.0,4,High Value Customer,31818745.053736106,524.8744898897567
C077,T10374,0,1,6160.2488833677535,473.8652987205964,13,9.0,8,High Value Customer,31818745.053736106,524.8744898897567
C4644,T10376,1,1,4502.216732907629,500.24630365640326,9,698.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2819,T10377,0,1,3845.833871381467,549.404838768781,7,387.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4561,T10379,0,1,4837.532336494642,483.75323364946416,10,238.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2952,T10382,0,1,4165.661424160788,462.85126935119865,9,47.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1253,T10384,0,1,5011.9832385916625,556.8870265101847,9,218.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2658,T10385,1,1,7772.7116367914605,647.7259697326217,12,382.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2198,T10386,1,1,7101.059380233668,473.40395868224454,15,5.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3076,T84503,0,1,4955.102758093518,495.5102758093518,10,894.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4737,T10388,1,1,6300.918812166857,484.6860624743736,13,367.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2210,T10389,1,1,7673.062764265682,548.075911733263,14,102.0,8,High Value Customer,31818745.053736106,524.8744898897567
C2766,T10390,1,1,12225.692394171632,555.7132906441651,22,512.0,8,High Value Customer,31818745.053736106,524.8744898897567
C1694,T10391,1,1,9403.321345912958,587.7075841195599,16,196.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3606,T10393,1,1,7584.052709019865,689.459337183624,11,354.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1879,T10394,1,1,5281.27595915422,528.127595915422,10,160.0,3,High Value Customer,31818745.053736106,524.8744898897567
C4636,T10395,1,1,9759.658642954713,609.9786651846696,16,211.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2169,T10396,1,1,6278.807491749596,627.8807491749596,10,50.0,4,High Value Customer,31818745.053736106,524.8744898897567
C834,T10398,1,1,4972.771676768353,452.07015243348667,11,372.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2485,T10399,1,1,9493.645203652088,678.1175145465777,14,269.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2158,T10400,1,1,7346.225990358182,524.7304278827272,14,355.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3453,T10401,0,1,7596.26986068986,542.59070433499,14,900.0,8,High Value Customer,31818745.053736106,524.8744898897567
C4553,T10402,1,1,6310.346178871913,631.0346178871913,10,1458.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1600,T10403,0,1,6108.049776480695,509.00414804005794,12,411.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2319,T10405,0,1,5156.042893361562,515.6042893361562,10,167.0,5,High Value Customer,31818745.053736106,524.8744898897567
C230,T10412,0,1,7136.208591655536,594.684049304628,12,75.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1498,T10414,1,1,5504.417827980748,366.9611885320499,15,449.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1146,T10417,1,1,3139.915046639063,523.3191744398438,6,56.0,5,High Value Customer,31818745.053736106,524.8744898897567
C379,T10418,0,1,6977.8040086941355,581.483667391178,12,312.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4826,T10421,0,1,6865.206790760324,490.3719136257374,14,485.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4541,T10422,1,1,4419.885771055719,631.4122530079597,7,396.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4453,T10423,1,1,6037.689511061022,464.4376546970017,13,541.0,4,High Value Customer,31818745.053736106,524.8744898897567
C1395,T10424,0,1,6547.412749129467,467.67233922353336,14,115.0,8,High Value Customer,31818745.053736106,524.8744898897567
C2021,T10425,1,1,7676.448622644446,590.4960478957266,13,45.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3692,T10426,0,1,2723.4029937915443,680.8507484478861,4,1160.0,3,High Value Customer,31818745.053736106,524.8744898897567
C3246,T10428,0,1,4982.0360829789015,452.91237117990016,11,95.0,4,High Value Customer,31818745.053736106,524.8744898897567
C2513,T10429,1,1,5322.210168215204,483.837288019564,11,1239.0,5,High Value Customer,31818745.053736106,524.8744898897567
C870,T10430,0,1,8530.286050619032,473.9047805899462,18,151.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3412,T10436,0,1,8458.117816147926,563.8745210765284,15,53.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1747,T10438,1,1,4850.0839966792755,606.2604995849094,8,130.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2486,T10439,0,1,8149.960613949033,582.1400438535023,14,104.0,8,High Value Customer,31818745.053736106,524.8744898897567
C2273,T10440,1,1,4353.636701729795,483.7374113033106,9,,4,High Value Customer,31818745.053736106,524.8744898897567
C614,T10441,0,1,8816.500508883815,489.8055838268786,18,355.0,8,High Value Customer,31818745.053736106,524.8744898897567
C3926,T10442,0,1,8601.07922295277,537.5674514345482,16,97.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4364,T10443,0,1,9570.10665049489,478.5053325247445,20,204.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4033,T10444,0,1,11416.339912644511,496.36260489758746,23,18.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1570,T10445,1,1,6361.148806480932,530.095733873411,12,297.0,7,High Value Customer,31818745.053736106,524.8744898897567
C659,T10446,0,1,5506.116671988777,458.84305599906475,12,1188.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4008,T10448,1,1,7485.73231779547,534.6951655568193,14,300.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4505,T10450,1,1,5661.270735739721,435.48236428767086,13,242.0,4,High Value Customer,31818745.053736106,524.8744898897567
C2203,T10451,0,1,6862.856294709964,490.2040210507117,14,476.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1339,T10452,0,1,4805.241114549867,600.6551393187334,8,2.0,4,High Value Customer,31818745.053736106,524.8744898897567
C432,T10453,1,1,6826.632051834,455.10880345559997,15,4.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3647,T10455,1,1,10765.727189439938,598.0959549688855,18,178.0,7,High Value Customer,31818745.053736106,524.8744898897567
C885,T10456,1,1,7126.065985255416,593.8388321046181,12,190.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4196,T10457,1,1,6463.3544114844435,538.6128676237037,12,133.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4840,T10458,1,1,4862.231432165807,540.2479369073119,9,108.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2248,T10461,1,1,7248.340154291083,557.5646272531602,13,273.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2248,T10462,0,1,7248.340154291083,557.5646272531602,13,273.0,6,High Value Customer,31818745.053736106,524.8744898897567
C636,T10463,0,1,8801.654109850871,488.98078388060395,18,109.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2697,T10464,1,1,5988.784136575468,499.06534471462237,12,217.0,5,High Value Customer,31818745.053736106,524.8744898897567
C937,T10466,0,1,3844.848505702305,480.6060632127881,8,115.0,4,High Value Customer,31818745.053736106,524.8744898897567
C621,T10467,1,1,5071.391401461617,633.9239251827021,8,703.0,6,High Value Customer,31818745.053736106,524.8744898897567
C914,T10468,1,1,4968.877350356541,552.097483372949,9,372.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1084,T10469,1,1,5085.512819244688,565.0569799160764,9,445.0,5,High Value Customer,31818745.053736106,524.8744898897567
C105,T10472,1,1,4133.789159057565,590.5413084367949,7,1540.0,4,High Value Customer,31818745.053736106,524.8744898897567
C1088,T10473,1,1,5973.447905532494,497.7873254610411,12,651.0,6,High Value Customer,31818745.053736106,524.8744898897567
C118,T10474,0,1,4667.405962104697,424.3096329186088,11,608.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3233,T10475,1,1,5665.263217471334,566.5263217471335,10,1794.0,6,High Value Customer,31818745.053736106,524.8744898897567
C696,T10477,1,1,7775.247162197559,485.95294763734745,16,1093.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1595,T10478,0,1,8002.896280745203,500.18101754657516,16,12.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2868,T10479,1,1,8820.371619365405,518.8453893744356,17,230.0,9,High Value Customer,31818745.053736106,524.8744898897567
